time_key,open,close,high,low,volume
2023-09-01 00:00:00,23.900121526,23.576218441,24.057165445,23.075640947,50183309.0
2023-09-05 00:00:00,23.311206827,23.576218441,24.125774008,22.948042763,39873825.0
2023-09-06 00:00:00,23.428989767,23.006934233,23.841230056,22.241345124,45032301.0
2023-09-07 00:00:00,21.456125526,21.465940771,21.64261518,20.612014458,61690761.0
2023-09-08 00:00:00,21.318712096,21.102776707,21.779930458,20.827949847,40854898.0
2023-09-11 00:00:00,21.829104835,21.053700482,21.89781155,20.209589413,55474584.0
2023-09-12 00:00:00,20.612014458,20.553122988,21.573908466,20.464785783,49005060.0
2023-09-13 00:00:00,20.494231518,20.837765092,21.465940771,20.405894313,56098888.0
2023-09-14 00:00:00,21.456125526,21.250005381,21.524832241,20.65618306,54201461.0
2023-09-15 00:00:00,20.847580337,19.424369815,20.877026072,19.090651486,77383020.0
2023-09-18 00:00:00,18.933607566,19.561783245,19.807164369,18.845270361,41631089.0
2023-09-19 00:00:00,19.426798462,19.102363062,19.47595534,18.758264911,50047279.0
2023-09-20 00:00:00,19.328484704,18.168382367,19.579283099,18.129056864,58695558.0
2023-09-21 00:00:00,17.455607626,17.126256539,17.824284216,17.096762411,68048033.0
2023-09-22 00:00:00,17.598162574,17.53917432,18.060237234,17.327799741,65378939.0
2023-09-25 00:00:00,17.313052678,17.912766598,17.971754852,17.043967924,56510081.0
2023-09-26 00:00:00,17.440860562,16.949291775,17.617825326,16.703507382,70947420.0
2023-09-27 00:00:00,17.342546805,17.381872308,17.775127337,16.605193624,80980913.0
2023-09-28 00:00:00,17.273727175,18.325684379,18.895904172,17.052521221,88909798.0
2023-09-29 00:00:00,19.102363062,18.551806021,19.328386391,18.34534713,75732751.0
2023-10-02 00:00:00,18.630457027,18.758264911,19.249833698,18.119225488,65982807.0
2023-10-03 00:00:00,18.286358876,17.588331198,19.062939246,17.234401672,77741013.0
2023-10-04 00:00:00,17.873441095,18.325684379,18.492817766,17.473009161,74018775.0
2023-10-05 00:00:00,18.266696124,18.089731361,18.551806021,17.519511568,63584133.0
2023-10-06 00:00:00,17.716139083,19.141688565,19.456292589,17.362209556,92805934.0
2023-10-09 00:00:00,18.571468772,19.053206184,19.20067682,18.13888824,62652526.0
2023-10-10 00:00:00,19.230170947,19.711908358,20.272296775,18.964723802,67622754.0
2023-10-11 00:00:00,19.967524127,20.164151642,20.33128503,19.485786716,62660031.0
2023-10-12 00:00:00,20.321453654,20.33128503,21.206277471,19.751233861,83392093.0
2023-10-13 00:00:00,20.449261539,18.659951154,20.532828232,18.532143269,89024936.0
