time_key,open,close,high,low,volume
2023-09-01 00:00:00,88.976507918,89.409392039,90.980949609,88.948276345,17470363.0
2023-09-05 00:00:00,88.957686869,89.070613162,89.768968175,88.524802748,10097585.0
2023-09-06 00:00:00,88.600086943,88.882402674,90.152823464,88.581265894,10123603.0
2023-09-07 00:00:00,86.238045326,84.666487756,86.350971619,83.711319533,18667208.0
2023-09-08 00:00:00,84.318298355,84.741771951,84.977035061,83.499582735,10343582.0
2023-09-11 00:00:00,84.440635172,83.480761686,85.024087682,82.539709249,15773514.0
2023-09-12 00:00:00,82.991414419,83.094930187,84.657077232,82.982003894,10262471.0
2023-09-13 00:00:00,82.756151309,82.473835578,83.085519662,82.231044049,10634898.0
2023-09-14 00:00:00,83.330193296,82.812614456,83.377245918,82.285625091,8643075.0
2023-09-15 00:00:00,82.596172395,81.937435689,83.019645992,81.70217258,10147651.0
2023-09-18 00:00:00,81.071667447,81.890383067,82.031540933,80.361172857,9291628.0
2023-09-19 00:00:00,81.043435874,81.975077787,82.699688163,81.005793776,9247017.0
2023-09-20 00:00:00,81.843330445,80.685835948,82.342088237,80.601141229,9228231.0
2023-09-21 00:00:00,78.916657366,79.151920476,79.777720346,78.822552123,10638859.0
2023-09-22 00:00:00,82.215046158,83.094930187,83.636035338,81.975077787,22469600.0
2023-09-25 00:00:00,80.817583289,82.078593555,82.125646176,80.714067521,9897193.0
2023-09-26 00:00:00,81.363393703,80.845814862,81.937435689,80.64819385,9666610.0
2023-09-27 00:00:00,81.288109508,81.109309545,81.448088422,80.271772876,7233891.0
2023-09-28 00:00:00,79.885941376,80.49762546,80.826993813,79.335425701,10093639.0
2023-09-29 00:00:00,82.144467225,81.626888385,82.765561834,81.499846306,9654824.0
2023-10-02 00:00:00,81.636298909,81.429267373,81.970372524,80.826993813,8209831.0
2023-10-03 00:00:00,79.518930926,79.556573023,79.989457145,79.001352086,11448823.0
2023-10-04 00:00:00,79.307194128,79.123688902,79.556573023,78.71913046,8904691.0
2023-10-05 00:00:00,78.596699538,78.737857403,78.775499501,77.58977343,10334535.0
2023-10-06 00:00:00,79.283667817,80.986972728,81.415151587,79.048404708,13423653.0
2023-10-09 00:00:00,78.963709988,79.848299279,80.187078156,78.64375216,10880041.0
2023-10-10 00:00:00,80.619962277,82.031540933,82.567940822,80.525857034,13557779.0
2023-10-11 00:00:00,82.82202498,82.605582919,83.561974511,82.008014622,11111515.0
2023-10-12 00:00:00,82.417372432,79.52834145,82.502067151,79.236615195,16158058.0
2023-10-13 00:00:00,79.104867854,79.067225756,80.450572839,78.813141598,10333073.0
2023-10-16 00:00:00,78.766088976,79.340130963,79.956520309,77.759162869,10075338.0
2023-10-17 00:00:00,77.872089161,78.963709988,79.387183585,77.693289198,8270035.0
2023-10-18 00:00:00,78.069710173,78.116762795,78.79432055,77.881499686,9321627.0
