time_key,open,close,high,low,volume
2023-09-01 00:00:00,39.477747599,39.726849994,40.264911168,39.049291479,4614280.0
2023-09-05 00:00:00,39.706921802,38.989506904,39.995880581,38.640763551,3719491.0
2023-09-06 00:00:00,39.059255575,38.301984293,39.437791575,37.52478482,7073943.0
2023-09-07 00:00:00,38.02298961,39.457819407,39.627209036,37.674246257,6757275.0
2023-09-08 00:00:00,39.18878882,39.059255575,40.005844677,38.90481209,3864035.0
2023-09-11 00:00:00,38.042917802,39.059255575,39.089147862,37.71410264,6528510.0
2023-09-12 00:00:00,38.730440413,37.484928437,39.567424461,37.176041467,5653668.0
2023-09-13 00:00:00,37.295610616,36.897046784,37.654318065,36.089955023,7073308.0
2023-09-14 00:00:00,37.83367179,38.301984293,39.099111958,37.788833359,6826036.0
2023-09-15 00:00:00,37.614461682,38.032953706,38.331876581,37.365359287,7132824.0
2023-09-18 00:00:00,37.335467,37.664282161,38.167469,36.588159814,4100068.0
2023-09-19 00:00:00,37.83367179,37.923348652,38.281956461,37.186005562,2445720.0
2023-09-20 00:00:00,38.02298961,36.986723646,38.618244694,36.966795455,3697138.0
2023-09-21 00:00:00,36.568231622,36.189595981,36.707728964,35.671462999,3686148.0
2023-09-22 00:00:00,36.59812391,36.319129227,36.777477634,36.079990928,2666414.0
2023-09-25 00:00:00,36.309165131,36.637980293,37.40521567,36.070026832,4134286.0
2023-09-26 00:00:00,36.368949706,35.392468317,36.628016197,35.362576029,4622712.0
2023-09-27 00:00:00,35.830888532,36.05009864,36.428734281,35.591750233,5576399.0
2023-09-28 00:00:00,36.129811407,36.867154497,37.963205036,35.980349969,4655836.0
2023-09-29 00:00:00,37.285646521,37.066436413,38.57101488,36.987720056,4526751.0
2023-10-02 00:00:00,37.913384557,38.272092006,38.830081371,37.564641203,6750246.0
2023-10-03 00:00:00,37.734030832,36.707728964,39.089147862,36.269308748,6541442.0
2023-10-04 00:00:00,36.767513538,38.052881898,38.441481634,36.498482952,5267523.0
2023-10-05 00:00:00,37.435107958,38.042917802,38.38169706,37.166077371,3903869.0
2023-10-06 00:00:00,37.64435397,39.627209036,40.055665156,37.395251574,7099440.0
2023-10-09 00:00:00,39.148932437,39.985916485,39.995880581,38.14255876,5777509.0
2023-10-10 00:00:00,40.832864629,40.434300796,42.5666173,40.35458803,8552259.0
2023-10-11 00:00:00,40.553869946,41.580171815,42.377299479,40.395739746,8423293.0
2023-10-12 00:00:00,41.659884581,41.659884581,42.975145228,41.062038833,6449904.0
2023-10-13 00:00:00,41.450638569,38.959614617,41.908986976,38.869937754,6903641.0
2023-10-16 00:00:00,39.328286162,40.504049467,40.776268565,39.059255575,4355123.0
2023-10-17 00:00:00,39.507639886,41.042110641,41.241392557,38.481338018,5069038.0
2023-10-18 00:00:00,40.344623934,38.610871263,40.633582713,38.321912485,6822607.0
2023-10-19 00:00:00,38.87990185,37.285646521,39.338250257,36.827298113,8848741.0
2023-10-20 00:00:00,37.056472317,36.608088005,37.803779503,35.522001562,8789395.0
2023-10-23 00:00:00,36.657908484,37.156113275,38.174443867,36.107790755,6632055.0
2023-10-24 00:00:00,37.584569395,38.889865946,39.059255575,37.435107958,9674146.0
2023-10-25 00:00:00,41.390853994,37.255754233,41.769489635,35.870744916,17130463.0
2023-10-26 00:00:00,37.435107958,34.734837993,37.963205036,34.475771502,10790648.0
2023-10-27 00:00:00,35.531965658,36.28923694,36.677836676,35.473476416,7865406.0
2023-10-30 00:00:00,36.78744173,38.14255876,38.361768868,36.269308748,6218949.0
2023-10-31 00:00:00,37.893456365,39.129004245,39.303375922,37.076400509,5648466.0
2023-11-01 00:00:00,39.208717012,40.085557443,40.115449731,38.929722329,5920418.0
2023-11-02 00:00:00,40.78304415,39.836455048,41.649920485,39.527568078,5638604.0
2023-11-03 00:00:00,40.444264892,40.294803455,41.06702088,39.677029515,6202548.0
2023-11-06 00:00:00,40.384480317,39.607280844,40.533941755,38.541122593,5246469.0
2023-11-07 00:00:00,39.936096006,40.005844677,40.912577395,39.338250257,4686112.0
2023-11-08 00:00:00,40.523977659,39.92613191,40.78304415,39.657101323,4825852.0
2023-11-09 00:00:00,40.225054784,39.826490952,42.048484318,39.370135364,6119947.0
2023-11-10 00:00:00,39.866347335,41.679812773,42.098304797,39.866347335,5793726.0
2023-11-13 00:00:00,41.350997611,42.13816118,42.277658521,41.025669883,4239634.0
2023-11-14 00:00:00,43.054857995,43.433493635,43.842021564,42.666258258,6316121.0
2023-11-15 00:00:00,44.11105215,43.343816773,44.798574761,42.676222354,8154220.0
2023-11-16 00:00:00,42.845611983,42.68618645,43.463286282,42.187981659,4630158.0
2023-11-17 00:00:00,43.622811456,43.134570761,44.001347456,42.815719695,5140461.0
2023-11-20 00:00:00,42.955217036,44.390046833,44.4697596,42.955217036,4553969.0
2023-11-21 00:00:00,44.071195767,42.476940438,44.987892582,41.968771551,6832096.0
2023-11-22 00:00:00,43.244175815,43.363744965,44.220657204,42.178017563,6243450.0
2023-11-24 00:00:00,43.563026881,42.526760917,43.712488318,42.387263575,1531396.0
2023-11-27 00:00:00,42.536725012,42.397227671,43.104678474,42.247766234,5344260.0
2023-11-28 00:00:00,42.367335384,42.098304797,42.711295971,41.181607982,7511471.0
2023-11-29 00:00:00,43.851985659,42.13816118,44.758718378,40.862756916,13346701.0
2023-11-30 00:00:00,42.536725012,43.503242306,44.390046833,42.347407192,26318992.0
2023-12-01 00:00:00,43.343816773,44.977928486,45.775056151,43.114642569,9447010.0
2023-12-04 00:00:00,45.057641252,45.197138594,45.745163863,43.503242306,8054692.0
2023-12-05 00:00:00,44.798574761,44.987892582,45.145225654,44.150908534,4325036.0
2023-12-06 00:00:00,45.326671839,44.001447096,45.82487663,43.871913851,4325583.0
2023-12-07 00:00:00,44.140944438,44.977928486,45.256923169,43.981518905,4565559.0
2023-12-08 00:00:00,44.703764018,46.996775999,47.106142701,44.6937944,6951517.0
2023-12-11 00:00:00,47.186198728,47.485287247,48.731489411,47.183407235,7433949.0
2023-12-12 00:00:00,47.355682222,49.279818363,49.708511907,47.246016432,7006567.0
2023-12-13 00:00:00,49.479210709,47.794345384,50.077387748,47.614892272,7966753.0
2023-12-14 00:00:00,48.203099693,47.096472172,48.841155201,45.610999193,10176289.0
2023-12-15 00:00:00,47.21610758,47.58498342,48.25294778,46.727596331,5707647.0
2023-12-18 00:00:00,47.58498342,47.654770741,48.452340126,47.307429274,3012660.0
2023-12-19 00:00:00,47.764436532,49.070456399,49.195076616,47.73452768,3795252.0
2023-12-20 00:00:00,48.711550176,47.106441789,49.000669078,47.056593703,3611074.0
