time_key,open,close,high,low,volume
2023-09-01 00:00:00,564.8,563.21,569.98,558.517,2234067.0
2023-09-05 00:00:00,557.88,564.88,567.59,555.42,2349719.0
2023-09-06 00:00:00,560.45,561.94,564.06,555.85,2299883.0
2023-09-07 00:00:00,554.0,560.46,561.83,551.075,2089396.0
2023-09-08 00:00:00,568.9,560.36,570.2399,558.03,2265288.0
2023-09-11 00:00:00,562.0,564.5,565.4302,556.7,2083293.0
2023-09-12 00:00:00,555.63,542.21,559.0921,540.37,3961254.0
2023-09-13 00:00:00,557.02,553.56,559.85,546.43,3465169.0
2023-09-14 00:00:00,551.09,552.16,555.1948,544.34,4786850.0
2023-09-15 00:00:00,532.11,528.89,537.69,523.616,9774477.0
2023-09-18 00:00:00,524.23,532.42,533.98,522.18,2650669.0
2023-09-19 00:00:00,531.35,541.69,542.4,529.47,2386600.0
2023-09-20 00:00:00,541.69,535.78,548.85,535.73,2628934.0
2023-09-21 00:00:00,519.48,513.88,526.29,513.4,3846952.0
2023-09-22 00:00:00,513.09,512.9,518.15,508.83,2702856.0
2023-09-25 00:00:00,511.45,511.6,514.245,507.22,2219542.0
2023-09-26 00:00:00,510.14,506.3,510.14,502.01,2375405.0
2023-09-27 00:00:00,507.51,502.6,509.25,498.6955,3311103.0
2023-09-28 00:00:00,500.0,504.67,508.675,499.25,2720174.0
2023-09-29 00:00:00,505.44,509.9,518.58,505.44,2796314.0
2023-10-02 00:00:00,508.24,521.13,522.405,508.24,2411478.0
2023-10-03 00:00:00,517.52,507.03,520.49,504.55,2004074.0
2023-10-04 00:00:00,511.93,518.42,519.76,510.0001,2027195.0
2023-10-05 00:00:00,519.84,516.44,522.605,509.235,1818976.0
2023-10-06 00:00:00,513.22,526.68,531.31,509.52,2526306.0
2023-10-09 00:00:00,522.0,529.29,530.0,518.75,1713470.0
2023-10-10 00:00:00,530.91,532.72,537.0,530.4,2090863.0
2023-10-11 00:00:00,538.59,549.91,551.34,536.11,3307461.0
2023-10-12 00:00:00,553.7,559.63,574.4,552.23,4624024.0
2023-10-13 00:00:00,560.0,548.76,562.89,546.99,2834091.0
2023-10-16 00:00:00,553.18,550.74,555.57,545.6904,2179737.0
2023-10-17 00:00:00,545.41,560.09,560.8,543.34,2355261.0
2023-10-18 00:00:00,554.48,557.87,568.18,554.24,2614474.0
2023-10-19 00:00:00,560.0,555.74,567.1,553.47,2809290.0
2023-10-20 00:00:00,555.74,540.96,555.98,535.95,2729190.0
2023-10-23 00:00:00,535.81,540.41,548.025,531.0,2172607.0
2023-10-24 00:00:00,544.64,539.56,546.0,532.12,2358082.0
2023-10-25 00:00:00,533.56,521.14,534.46,517.63,2525960.0
2023-10-26 00:00:00,530.0,514.28,530.99,511.68,2876701.0
2023-10-27 00:00:00,517.5,508.12,519.8556,506.915,2985560.0
2023-10-30 00:00:00,516.11,526.94,530.75,512.24,2806930.0
2023-10-31 00:00:00,530.64,532.06,532.635,522.8101,2052270.0
2023-11-01 00:00:00,535.0,544.5,545.27,534.0,2644530.0
2023-11-02 00:00:00,550.44,558.71,559.355,550.0,2634829.0
2023-11-03 00:00:00,560.0,563.66,567.03,557.66,2066520.0
2023-11-06 00:00:00,566.0,565.45,567.88,558.175,2593386.0
2023-11-07 00:00:00,568.81,585.2,589.0,568.81,3993621.0
2023-11-08 00:00:00,589.0,585.31,595.665,581.07,3079173.0
2023-11-09 00:00:00,587.51,577.74,590.04,576.34,2336580.0
2023-11-10 00:00:00,580.49,597.22,598.135,576.005,3064510.0
2023-11-13 00:00:00,589.98,590.34,594.26,583.36,2505111.0
2023-11-14 00:00:00,601.56,604.33,613.705,599.04,2884917.0
2023-11-15 00:00:00,605.0,595.31,605.73,591.79,3088889.0
2023-11-16 00:00:00,595.45,602.06,605.27,592.14,2040415.0
2023-11-17 00:00:00,602.07,602.66,605.0499,597.02,1969358.0
2023-11-20 00:00:00,605.31,612.7,614.2,604.5,2394373.0
2023-11-21 00:00:00,610.63,610.99,615.565,607.0301,1906155.0
2023-11-22 00:00:00,616.63,619.72,624.38,614.0101,2064968.0
2023-11-24 00:00:00,616.26,619.43,619.44,613.6,942673.0
2023-11-27 00:00:00,618.8,619.27,625.8341,614.57,1854409.0
2023-11-28 00:00:00,613.975,623.32,625.6,612.26,2302913.0
2023-11-29 00:00:00,625.94,617.39,628.6,616.77,2595632.0
2023-11-30 00:00:00,620.0,611.01,621.48,605.07,3960309.0
2023-12-01 00:00:00,609.24,612.47,615.2,603.18,2490500.0
2023-12-04 00:00:00,604.91,604.56,608.29,596.21,2541501.0
2023-12-05 00:00:00,596.77,602.22,602.74,591.17,2577716.0
2023-12-06 00:00:00,608.06,595.7,608.5302,594.4867,2080429.0
2023-12-07 00:00:00,598.92,608.78,609.23,596.47,2605210.0
2023-12-08 00:00:00,605.0,610.01,610.23,601.3,2499653.0
2023-12-11 00:00:00,616.88,625.2,627.8195,614.34,3270609.0
2023-12-12 00:00:00,625.86,633.66,633.89,623.0,2968858.0
2023-12-13 00:00:00,630.41,624.26,632.445,618.0301,6188452.0
2023-12-14 00:00:00,593.0,584.64,593.16,578.3,11315347.0
2023-12-15 00:00:00,580.6,584.68,591.66,578.2,8666491.0
2023-12-18 00:00:00,591.52,599.13,603.1337,586.62,5452047.0
2023-12-19 00:00:00,600.0,604.64,612.705,598.08,4150712.0
2023-12-20 00:00:00,600.71,596.06,610.68,595.07,2587339.0
2023-12-21 00:00:00,603.0,600.14,607.4006,594.82,3192763.0
2023-12-22 00:00:00,600.8,598.75,601.86,596.0,1660631.0
2023-12-26 00:00:00,598.92,598.26,601.69,596.5,1595053.0
2023-12-27 00:00:00,598.6,596.08,599.79,593.71,1394905.0
2023-12-28 00:00:00,597.44,595.52,599.04,593.6301,1702553.0
2023-12-29 00:00:00,596.09,596.6,600.75,592.94,1890231.0
2024-01-02 00:00:00,589.51,580.07,590.44,576.755,2840192.0
2024-01-03 00:00:00,574.58,571.79,577.305,570.19,2478008.0
2024-01-04 00:00:00,570.99,567.05,572.91,566.66,2092099.0
2024-01-05 00:00:00,563.5,564.6,569.52,563.34,1923240.0
2024-01-08 00:00:00,567.87,580.55,581.51,567.87,2829955.0
2024-01-09 00:00:00,578.33,586.2,588.2,577.28,1926919.0
2024-01-10 00:00:00,585.43,591.03,593.65,585.43,2135690.0
2024-01-11 00:00:00,592.0,597.49,597.84,584.52,2331830.0
2024-01-12 00:00:00,598.39,596.54,599.38,593.0177,1472167.0
2024-01-16 00:00:00,592.83,597.68,597.76,588.34,2126096.0
2024-01-17 00:00:00,591.99,596.1,596.75,582.44,2588293.0
2024-01-18 00:00:00,586.9,593.7,596.89,584.21,2793610.0
2024-01-19 00:00:00,593.81,611.55,612.07,589.13,3755338.0
2024-01-22 00:00:00,615.0,603.59,620.96,603.15,4488000.0
2024-01-23 00:00:00,602.21,597.18,604.32,591.34,2723463.0
2024-01-24 00:00:00,601.71,606.48,616.95,597.46,2999032.0
2024-01-25 00:00:00,615.42,622.58,627.06,612.24,3806205.0
2024-01-26 00:00:00,620.7,613.93,622.5,613.0,2137831.0
2024-01-29 00:00:00,615.71,630.23,636.25,615.71,3212187.0
2024-01-30 00:00:00,630.0,627.96,630.47,620.89,2007432.0
2024-01-31 00:00:00,620.0,617.78,625.93,612.17,2666775.0
2024-02-01 00:00:00,619.0,627.91,628.8,618.775,1687613.0
2024-02-02 00:00:00,624.79,634.76,638.25,617.01,2542763.0
2024-02-05 00:00:00,633.03,630.5,634.5899,624.54,2131245.0
2024-02-06 00:00:00,625.58,607.14,626.46,604.67,3436244.0
2024-02-07 00:00:00,613.25,615.85,620.42,610.15,2313824.0
2024-02-08 00:00:00,615.85,615.86,621.34,612.51,1815682.0
2024-02-09 00:00:00,616.0,627.21,628.07,615.805,2091353.0
2024-02-12 00:00:00,626.0,611.84,626.345,611.575,2317239.0
2024-02-13 00:00:00,596.7,601.89,608.39,590.0,2985238.0
2024-02-14 00:00:00,605.85,604.66,610.33,602.5,1615119.0
2024-02-15 00:00:00,606.0,590.44,607.3158,589.77,3677358.0
2024-02-16 00:00:00,589.9,546.66,590.1383,546.37,10328353.0
2024-02-20 00:00:00,531.495,541.91,545.88,528.01,6567568.0
2024-02-21 00:00:00,539.76,538.52,542.5699,529.3675,4493535.0
2024-02-22 00:00:00,553.94,537.57,555.5499,534.56,5023397.0
2024-02-23 00:00:00,543.49,553.44,557.18,541.48,4546484.0
2024-02-26 00:00:00,556.56,560.48,570.6,556.56,4251153.0
2024-02-27 00:00:00,565.91,552.49,565.91,548.54,3247572.0
2024-02-28 00:00:00,552.0,551.82,557.2,549.7601,2313223.0
2024-02-29 00:00:00,554.89,560.28,561.94,553.23,3844366.0
2024-03-01 00:00:00,561.11,570.93,572.89,560.67,2968098.0
2024-03-04 00:00:00,572.85,567.94,576.245,564.1,2556419.0
2024-03-05 00:00:00,562.6,544.84,564.19,539.35,4286834.0
2024-03-06 00:00:00,548.0,543.09,550.64,538.15,3209766.0
2024-03-07 00:00:00,550.0,556.04,558.38,541.59,2660544.0
2024-03-08 00:00:00,553.0,551.69,560.44,550.5114,2833180.0
2024-03-11 00:00:00,552.45,560.42,562.69,551.02,2857791.0
2024-03-12 00:00:00,568.6,579.14,579.79,562.6,3469161.0
