time_key,open,close,high,low,volume
2023-09-01 00:00:00,58.654128002,60.952215967,63.534247606,58.221433615,5270915.0
2023-09-05 00:00:00,59.432977898,60.307982103,61.062793422,58.557973693,2061078.0
2023-09-06 00:00:00,60.827215367,61.721450433,62.981071871,60.673368474,2365627.0
2023-09-07 00:00:00,58.856052049,57.69258492,59.557978499,56.952196746,2922533.0
2023-09-08 00:00:00,56.856042438,55.721421601,57.865662674,54.606031626,2838553.0
2023-09-11 00:00:00,57.432968287,56.490656067,58.154125599,55.82719134,3149465.0
2023-09-12 00:00:00,56.481040636,56.836811577,57.827200951,56.086807973,1168482.0
2023-09-13 00:00:00,56.250270297,56.615656668,57.453353001,56.250270297,825380.0
2023-09-14 00:00:00,57.971432413,57.307967687,58.04835586,57.009889331,1058913.0
2023-09-15 00:00:00,57.336813979,56.8752733,57.538738026,56.077192542,701601.0
2023-09-18 00:00:00,56.28873202,56.721426407,57.202197948,55.481035831,776297.0
2023-09-19 00:00:00,56.721426407,56.615656668,57.769508366,56.17334685,844926.0
2023-09-20 00:00:00,56.64450296,57.192582517,57.942586121,56.519502359,2050289.0
2023-09-21 00:00:00,56.096423403,54.894494551,56.134885127,53.9425669,1521585.0
2023-09-22 00:00:00,57.827200951,56.75988813,57.894508967,56.711810976,1925750.0
2023-09-25 00:00:00,55.413727815,55.82719134,57.211813379,55.365650661,1181428.0
2023-09-26 00:00:00,55.23103463,55.288727215,57.34642941,55.048341444,1546403.0
2023-09-27 00:00:00,55.932961079,55.317573507,55.997769083,54.711801365,864745.0
2023-09-28 00:00:00,55.096418598,55.731037032,56.423348051,54.76949395,1493159.0
2023-09-29 00:00:00,57.500276303,55.58680557,58.336818784,55.452189538,1122568.0
2023-10-02 00:00:00,55.548343847,54.913725413,56.17334685,54.231029824,827469.0
2023-10-03 00:00:00,54.134875516,53.134870711,54.586800765,52.731022616,1527683.0
2023-10-04 00:00:00,52.481021415,52.375251676,52.990639249,51.788710396,1244574.0
2023-10-05 00:00:00,52.125250475,51.356016009,52.173327629,50.163702587,1852975.0
2023-10-06 00:00:00,51.356016009,55.163726614,55.577190139,51.356016009,2481080.0
2023-10-09 00:00:00,54.606031626,56.702195545,57.827200951,54.606031626,1810768.0
2023-10-10 00:00:00,57.884893536,60.346443826,60.952215967,57.274313679,3522903.0
2023-10-11 00:00:00,61.615680694,61.490680093,64.894542604,60.86567709,6072279.0
2023-10-12 00:00:00,60.538752442,59.154130404,60.827215367,58.509896539,3412644.0
2023-10-13 00:00:00,58.327203354,59.981057455,61.572411255,58.240664476,1567815.0
2023-10-16 00:00:00,59.182976697,59.702209961,61.120486007,57.644507765,1029602.0
2023-10-17 00:00:00,59.423362467,59.971442024,61.654142417,59.192592127,1241002.0
2023-10-18 00:00:00,59.298361866,59.750287115,60.250289518,59.192592127,806298.0
2023-10-19 00:00:00,59.307977297,56.182962281,60.106058055,55.432958677,3055593.0
2023-10-20 00:00:00,55.663729016,55.557959277,56.009884526,54.693532047,1348095.0
2023-10-23 00:00:00,54.88487912,55.269496353,56.115654265,54.052663583,889552.0
2023-10-24 00:00:00,55.875268495,57.34642941,59.904134008,55.875268495,2034153.0
2023-10-25 00:00:00,56.490656067,53.904105176,56.8752733,53.567565098,1830140.0
2023-10-26 00:00:00,53.990644054,55.298342645,56.307962881,53.846412592,1463214.0
2023-10-27 00:00:00,56.827196146,55.154111183,57.788739228,55.029110582,927320.0
2023-10-30 00:00:00,56.548348652,55.577190139,57.269505963,54.423338441,1354682.0
2023-10-31 00:00:00,55.009879721,53.317563896,55.182957475,52.442559692,1646578.0
2023-11-01 00:00:00,53.307948466,53.606026821,53.932951469,52.77909977,882694.0
2023-11-02 00:00:00,54.538723611,53.644488544,55.250265491,53.577180529,916220.0
2023-11-03 00:00:00,55.259880922,56.461809775,57.961816982,54.904109982,2936312.0
2023-11-06 00:00:00,58.51951197,59.067591527,60.817599936,57.571238183,3068030.0
2023-11-07 00:00:00,58.692589725,58.2791262,58.836821187,56.577194944,1567560.0
2023-11-08 00:00:00,57.923355259,56.827196146,58.548358262,56.673349253,1414173.0
2023-11-09 00:00:00,56.971427608,55.077187736,57.019504762,54.279106978,2127210.0
2023-11-10 00:00:00,54.798340243,55.731037032,55.894499356,54.211798963,949937.0
2023-11-13 00:00:00,56.731041838,58.240664476,59.173361266,56.365655466,2104733.0
2023-11-14 00:00:00,59.307977297,58.394511369,59.515766757,57.269505963,1779520.0
2023-11-15 00:00:00,60.288751241,59.759902546,61.317602339,58.077202152,3176892.0
2023-11-16 00:00:00,57.538738026,57.240659671,59.22143842,56.216616289,2027833.0
2023-11-17 00:00:00,57.69258492,57.279121394,58.461819385,56.846427007,1024687.0
2023-11-20 00:00:00,58.461819385,60.144519779,61.981067065,58.418549946,3252764.0
2023-11-21 00:00:00,59.192592127,58.04835586,59.8079797,57.509891734,1780554.0
2023-11-22 00:00:00,58.654128002,57.096428209,58.702205156,55.625267293,2102100.0
2023-11-24 00:00:00,57.673354058,56.471425205,58.807974895,55.481035831,1808069.0
2023-11-27 00:00:00,56.923350454,54.548339041,57.596430611,53.00987011,3620867.0
2023-11-28 00:00:00,55.211803768,53.71179656,55.952191941,53.404102774,1701881.0
2023-11-29 00:00:00,52.88486951,52.442559692,53.067562695,51.95217272,2305907.0
2023-11-30 00:00:00,53.086793557,51.846402981,53.202178727,51.461785748,1796958.0
2023-12-01 00:00:00,51.096399377,52.336789953,52.750253478,50.481011805,1345710.0
2023-12-04 00:00:00,50.981014207,50.692551283,51.033899077,49.884855094,1663719.0
2023-12-05 00:00:00,49.625238462,50.807936452,51.173322824,49.559757378,1094036.0
2023-12-06 00:00:00,51.567555487,49.990624833,51.817556688,49.856008801,1201361.0
2023-12-07 00:00:00,50.086779141,49.192544075,50.19254888,48.586771933,1724017.0
2023-12-08 00:00:00,48.827157703,50.057932848,50.532935131,48.346386162,1244986.0
2023-12-11 00:00:00,50.000240264,50.77909016,51.144476531,49.423314414,1189397.0
2023-12-12 00:00:00,51.307938855,50.913706191,51.798325827,50.384857496,1311606.0
2023-12-13 00:00:00,50.163702587,50.750243867,50.884859899,49.644469323,1129960.0
2023-12-14 00:00:00,51.202169116,52.88486951,53.394487343,51.182938254,2684747.0
2023-12-15 00:00:00,53.798335437,52.836792355,53.798335437,52.163712198,1893501.0
2023-12-18 00:00:00,52.30794366,49.711777339,52.30794366,49.048312612,2854837.0
2023-12-19 00:00:00,50.000240264,50.798321022,51.327169717,49.932932248,1663539.0
2023-12-20 00:00:00,50.173318018,49.01946632,50.43293465,48.942542873,1382020.0
2023-12-21 00:00:00,50.211779742,50.971398776,51.077168515,49.711777339,1590645.0
2023-12-22 00:00:00,49.327160106,49.519468723,49.894470524,48.932927442,1308853.0
2023-12-26 00:00:00,49.913701386,49.894470524,50.505050382,49.471391568,691454.0
2023-12-27 00:00:00,50.298318619,49.971393971,50.500242666,49.519468723,964429.0
2023-12-28 00:00:00,51.404093163,52.086788751,53.345256337,51.029091361,2993008.0
2023-12-29 00:00:00,52.221404783,52.529098569,53.836797161,52.221404783,1662902.0
2024-01-02 00:00:00,51.1348611,49.509853292,51.356016009,49.356006399,1937568.0
2024-01-03 00:00:00,49.096389766,50.144471726,50.269376172,48.846388565,1113770.0
2024-01-04 00:00:00,50.144471726,50.356011204,51.096399377,49.981009402,1116695.0
2024-01-05 00:00:00,49.692546477,49.529084153,50.202164311,48.90408115,962478.0
