time_key,open,close,high,low,volume
2018-01-02,101.99915106,101.83410389,102.20380955,101.365369927,4399768.0
2018-01-03,103.874086911,104.633303893,105.50475295,103.207296344,9884754.0
2018-01-04,105.399122762,106.752509556,107.164467292,105.214269931,7910939.0
2018-01-05,107.241049179,107.274058613,107.544735972,106.357056536,5439653.0
2018-01-08,107.386290688,107.921043519,108.208225595,106.753169744,5483372.0
2018-01-09,108.204924652,108.158711444,108.62084352,107.65036616,4545614.0
2018-01-10,107.551337858,108.389777482,108.488805784,107.2806605,4370037.0
2018-01-11,108.799094464,108.402981256,108.891520879,107.808811444,3972564.0
2018-01-12,108.284147293,107.703181255,108.759483143,107.6305605,5268082.0
2018-01-16,108.997151068,108.171915218,109.122586917,107.841820878,8160054.0
2018-01-17,110.918300126,111.340820882,111.654410505,110.423158616,12259701.0
2018-01-18,112.2320756,111.651109561,112.978088808,111.010726542,14928678.0
2018-01-19,108.574630312,107.194835971,109.195207672,106.488434084,22166324.0
2018-01-22,106.627073706,107.346679368,108.257739746,106.362998234,8878883.0
2018-01-23,107.491920877,109.75636805,109.762969936,107.287262386,7816696.0
2018-01-24,110.08646239,109.175402011,111.387034089,108.812298237,5909979.0
2018-01-25,109.531903898,109.241420879,110.10626805,109.056568049,3457540.0
2018-01-26,109.670543521,110.475973711,110.524827673,109.452681257,3965717.0
2018-01-29,110.548594466,110.119471824,111.169171825,109.597922766,3682082.0
2018-01-30,109.729960502,108.020071821,110.099666163,107.713084085,5132456.0
2018-01-31,108.10589635,108.072886916,108.924530313,107.452969745,4264008.0
2018-02-01,107.736190689,107.214641632,108.356768048,106.884547292,4642385.0
2018-02-02,106.752509556,104.98980578,106.95056616,104.881534836,5498463.0
2018-02-05,104.237190685,100.69857936,104.63990578,99.028302,9157164.0
2018-02-06,99.219756717,102.553709551,102.652737853,98.440734074,10330866.0
2018-02-07,101.781288795,101.570028418,102.553709551,101.19372087,6437850.0
