time_key,open,close,high,low,volume
2018-07-30,9.648919111,9.7981292,9.847865897,9.648919111,329758.0
2018-07-31,9.7981292,9.7981292,9.7981292,9.7981292,8781.0
2018-08-01,9.94733929,9.927444611,9.94733929,9.907549932,80400.0
2018-08-02,9.927444611,9.93739195,9.93739195,9.927444611,21000.0
2018-08-03,9.93739195,9.93739195,9.93739195,9.93739195,0.0
2018-08-06,10.036865343,9.907549932,10.036865343,9.897602593,6600.0
2018-08-07,9.897602593,9.897602593,9.897602593,9.897602593,500.0
2018-08-08,9.897602593,9.897602593,9.897602593,9.897602593,40.0
2018-08-09,9.847865897,9.847865897,9.847865897,9.847865897,500.0
2018-08-10,9.847865897,9.7981292,10.305443504,9.7981292,4060.0
2018-08-13,9.7981292,9.758339843,9.852839566,9.748392504,710771.0
2018-08-14,10.693389736,9.748392504,10.713284415,9.748392504,50082.0
2018-08-15,9.7981292,9.7981292,9.827971218,9.788181861,524698.0
2018-08-16,9.7981292,9.808076539,9.808076539,9.7981292,22925.0
2018-08-17,9.768287182,9.778234522,9.778234522,9.748392504,402100.0
2018-08-20,9.778234522,9.778234522,9.778234522,9.778234522,0.0
2018-08-21,9.748392504,9.748392504,9.748392504,9.748392504,2100.0
2018-08-22,9.783208191,9.748392504,9.783208191,9.748392504,24825.0
2018-08-23,9.758339843,9.758339843,9.7981292,9.698655807,334302.0
2018-08-24,9.748392504,9.748392504,9.748392504,9.748392504,100000.0
2018-08-27,9.748392504,9.698655807,9.748392504,9.698655807,2381009.0
2018-08-28,9.708603147,9.698655807,9.708603147,9.668813789,685101.0
2018-08-29,9.745607249,9.748392504,9.748392504,9.718550486,52564.0
2018-08-30,9.748392504,9.748392504,9.748392504,9.748392504,300.0
2018-08-31,9.698655807,9.678761129,9.748392504,9.678761129,10605.0
2018-09-04,9.738445164,9.738445164,9.738445164,9.738445164,105.0
2018-09-05,9.698655807,9.748392504,9.748392504,9.698655807,2145.0
2018-09-06,9.748392504,9.748392504,9.748392504,9.748392504,3800.0
2018-09-07,9.728497825,9.728497825,9.728497825,9.728497825,4300.0
2018-09-10,9.698655807,9.818023879,9.818023879,9.698655807,125104.0
2018-09-11,9.698655807,9.698655807,9.698655807,9.688708468,179750.0
2018-09-12,9.698655807,9.748392504,9.748392504,9.698655807,483000.0
2018-09-13,9.748392504,9.748392504,9.748392504,9.748392504,10.0
2018-09-14,9.683336905,9.748392504,9.748392504,9.683336905,600.0
2018-09-17,9.788181861,9.698655807,9.788181861,9.698655807,264619.0
2018-09-18,9.718550486,9.718550486,9.718550486,9.698655807,7207.0
2018-09-19,9.728497825,9.728497825,9.788181861,9.718550486,280828.0
2018-09-20,9.698655807,9.678761129,9.728497825,9.678761129,47902.0
2018-09-21,9.698655807,9.698655807,9.718550486,9.698655807,74312.0
2018-09-24,9.728497825,9.718550486,9.728497825,9.718550486,371.0
2018-09-25,9.690001622,9.718550486,9.718550486,9.690001622,47289.0
2018-09-26,9.698655807,9.698058967,9.698655807,9.698058967,2289.0
2018-09-27,9.698655807,9.698655807,9.718550486,9.698655807,8971.0
2018-09-28,9.698655807,9.698655807,9.718550486,9.678761129,65418.0
2018-10-01,9.697661073,9.698655807,9.698655807,9.66384012,8200.0
2018-10-02,9.678761129,9.678761129,9.708603147,9.668813789,359575.0
