time_key,open,close,high,low,volume
2018-01-02,19.61,20.107,20.165,19.542,109668890.0
2018-01-03,20.205,20.505,20.621,20.15,85913690.0
2018-01-04,20.62,20.563,20.705,20.4001,60296160.0
2018-01-05,20.725,20.999,21.002,20.559,70332400.0
2018-01-08,21.002,21.205,21.25,20.844,55801780.0
2018-01-09,21.211,20.931,21.298,20.859,61258550.0
2018-01-10,20.757,21.252,21.364,20.691,59514860.0
2018-01-11,21.429,21.724,21.775,21.335,76594850.0
2018-01-12,21.718,22.123,22.255,21.6,81994230.0
2018-01-16,22.424,22.153,22.607,21.72,135160670.0
2018-01-17,22.1,21.75,22.115,21.632,91230560.0
2018-01-18,22.034,22.033,22.058,21.655,82253390.0
2018-01-19,22.275,22.046,22.349,21.85,105485670.0
2018-01-22,22.2,22.758,22.7785,22.12,177032930.0
2018-01-23,25.505,25.029,25.770999999,24.802,277053320.0
2018-01-24,25.088,26.13,26.170999999,24.9311,173524480.0
2018-01-25,26.3,26.97,27.23,26.023,153363780.0
2018-01-26,27.1485,27.46,27.46,26.876,110218390.0
2018-01-29,27.42,28.458999999,28.681,27.392,175297490.0
2018-01-30,27.7,27.88,28.273,27.27,124828520.0
2018-01-31,28.194,27.03,28.2289,26.958,116950720.0
2018-02-01,26.641,26.507,27.195,26.338,96690110.0
2018-02-02,26.3,26.739,27.062,26.270999999,91236100.0
2018-02-05,26.2,25.426,26.7899,25.003,118960530.0
2018-02-06,24.77,26.572,26.67,24.5,125958010.0
2018-02-07,26.658,26.456,27.245,26.4325,89815480.0
2018-02-08,26.708,25.006,26.762,25.0,93067010.0
2018-02-09,25.385,24.947,25.58,23.611,169069420.0
2018-02-12,25.214,25.795,25.914999999,24.9,85349060.0
2018-02-13,25.729,25.827,26.141,25.47,68551510.0
2018-02-14,26.047,26.6,26.988,26.033,109719850.0
2018-02-15,27.002999999,28.027,28.05,26.763,107596670.0
2018-02-16,27.873,27.852,28.195999999,27.569,83123800.0
2018-02-20,27.774,27.855,28.5812,27.661,77690230.0
2018-02-21,28.207,28.104,28.664,28.001,93711210.0
2018-02-22,28.388,27.814,28.45,27.445,88915350.0
2018-02-23,28.1,28.593,28.6,27.781,73018090.0
2018-02-26,28.875,29.416,29.5648,28.701,102686330.0
2018-02-27,29.477,29.061,29.736,29.058999999,94164890.0
2018-02-28,29.31,29.138,29.575,29.077999999,76534540.0
2018-03-01,29.275,29.039,29.525,28.383,119320510.0
2018-03-02,28.464999999,30.105,30.118,28.323,133453130.0
2018-03-05,30.285,31.5,31.691,29.76,189860990.0
2018-03-06,31.988,32.522,32.579,31.65,185258440.0
2018-03-07,32.0,32.116,32.374,31.455,171322220.0
