time_key,open,close,high,low,volume
2025-06-05,69.0,83.23,103.75,64.0,47784339.0
2025-06-06,96.39,107.7,123.515,92.95,60706262.0
2025-06-09,132.72,115.25,138.57,108.4,45521142.0
2025-06-10,115.0,105.91,115.0,101.51,25517793.0
2025-06-11,107.0,117.2,120.49,106.5,26481377.0
2025-06-12,116.79,106.54,117.9309,104.26,13416512.0
2025-06-13,108.81,133.56,134.72,108.8,34013580.0
2025-06-16,147.54,151.06,165.6,145.88,43781546.0
2025-06-17,156.36,149.15,164.42,143.53,31234204.0
2025-06-18,153.22,199.59,200.9,148.0,63566766.0
2025-06-20,231.5,240.28,248.88,206.17,92427231.0
2025-06-23,238.46,263.45,298.99,232.48,99128739.0
2025-06-24,250.42,222.65,265.0,217.579,68222564.0
2025-06-25,218.545,198.62,227.54,198.0,49283191.0
2025-06-26,209.04,213.63,226.95,205.68,45550341.0
2025-06-27,223.6469,180.43,223.6469,175.6,48112124.0
2025-06-30,181.77,181.29,192.5,178.0,34461533.0
2025-07-01,184.67,192.53,194.0,171.5,31252118.0
2025-07-02,187.21,177.97,189.0,176.0,18546015.0
2025-07-03,182.17,188.77,192.5,181.3901,17191952.0
2025-07-07,193.75,207.46,208.6,186.6,31640759.0
2025-07-08,199.5,204.81,209.5,196.0,22225548.0
2025-07-09,209.36,200.68,215.6,197.25,17934427.0
2025-07-10,208.84,202.9,209.57,199.0,12340104.0
2025-07-11,204.18,187.33,206.8,182.5,18227353.0
2025-07-14,189.27,204.7,204.91,185.54,15445172.0
2025-07-15,198.0,195.33,203.4598,188.1,14758547.0
2025-07-16,203.05,233.2,239.6984,201.32,44001740.0
2025-07-17,225.585,235.08,244.36,220.01,29222485.0
2025-07-18,244.9,223.78,262.97,222.49,42877368.0
2025-07-21,226.4,216.1,231.88,213.33,19033133.0
2025-07-22,207.55,198.31,211.99,192.9,18485876.0
2025-07-23,198.38,202.41,202.5,195.0801,10319795.0
2025-07-24,199.75,193.08,201.25,189.23,9085863.0
2025-07-25,192.54,192.86,195.7,187.5,6988469.0
2025-07-28,196.975,185.36,197.9,183.91,9524221.0
2025-07-29,187.875,181.64,190.75,180.6815,9534789.0
2025-07-30,182.62,190.5,193.3344,182.1,9317694.0
2025-07-31,188.755,183.52,189.87,183.0,5770643.0
2025-08-01,176.93,168.1,181.55,167.3,12924882.0
2025-08-04,172.1,164.82,172.1,154.5,11701260.0
2025-08-05,160.0,153.93,164.32,153.91,7802420.0
2025-08-06,150.09,161.71,162.44,149.0,8357923.0
2025-08-07,167.68,152.93,169.92,151.1,10166256.0
2025-08-08,155.015,159.03,163.2199,154.117,8920993.0
2025-08-11,161.005,161.17,169.8,155.5268,11888948.0
2025-08-12,186.3,163.21,189.92,161.5101,33491022.0
2025-08-13,156.64,153.16,164.64,152.15,17877933.0
2025-08-14,152.0,139.23,156.8,136.4,17905916.0
2025-08-15,141.155,149.26,151.47,139.25,23286226.0
2025-08-18,148.695,141.58,149.45,141.35,8683092.0
2025-08-19,143.98,135.23,144.6499,133.11,9688108.0
2025-08-20,136.94,137.81,139.5,129.1,9944132.0
2025-08-21,135.0,131.8,136.99,131.59,4986592.0
2025-08-22,132.99,135.04,144.7,131.05,13309102.0
2025-08-25,134.36,125.24,135.32,124.7,10419843.0
2025-08-26,125.6,129.05,130.25,124.16,6923318.0
2025-08-27,129.05,127.4,130.2628,126.01,5567692.0
2025-08-28,129.0,130.94,132.78,127.6633,5588733.0
2025-08-29,131.07,131.98,135.97,129.0,8140607.0
2025-09-02,128.56,120.14,131.69,119.6,10272446.0
2025-09-03,122.09,118.46,122.2709,116.6,9473335.0
2025-09-04,117.64,117.49,120.32,115.08,6393633.0
2025-09-05,117.78,114.56,118.8,108.02,11544511.0
2025-09-08,114.0,112.46,117.78,110.05,8410356.0
2025-09-09,113.63,117.99,120.75,112.62,9098732.0
2025-09-10,119.965,113.69,124.98,113.17,9925542.0
2025-09-11,114.22,133.7,136.49,113.3,23638338.0
2025-09-12,134.85,125.32,134.9,124.5,15291468.0
2025-09-15,129.9,134.05,135.78,125.0801,12573831.0
2025-09-16,139.6,134.81,142.5499,133.92,12723033.0
2025-09-17,135.0,131.04,146.5,128.2601,19405347.0
2025-09-18,134.74,140.42,143.58,134.07,15938994.0
2025-09-19,145.05,144.14,147.7,139.53,16115641.0
2025-09-22,139.88,137.64,140.71,134.56,9117355.0
2025-09-23,138.67,130.97,141.6,130.7,8952068.0
2025-09-24,133.73,131.58,136.34,130.04,9155776.0
2025-09-25,128.99,124.66,130.2599,124.3,7729925.0
2025-09-26,125.42,126.99,128.49,122.83,5467764.0
2025-09-29,129.5,133.66,137.8,128.5001,10474568.0
2025-09-30,136.2,132.58,137.9899,132.37,7965475.0
2025-10-01,133.62,129.03,137.2666,127.6,9067306.0
2025-10-02,133.45,149.72,152.05,132.75,19216175.0
2025-10-03,148.4,145.78,156.47,144.14,19333255.0
2025-10-06,154.01,148.51,154.1718,145.56,10810044.0
2025-10-07,152.0,148.72,157.56,144.1842,12330816.0
2025-10-08,150.3,150.46,152.16,143.55,11706255.0
2025-10-09,150.8,150.48,153.88,145.8,10237537.0
2025-10-10,150.89,132.94,159.47,132.605,22403097.0
